,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,6.0,11.0,17.0,17.0,23.0,32.0,48.0,43.0,68.0,80.0,84.0,126.0,133.0,91.0,63.0,65.0,67.0,30.0
1,5.0,10.0,15.0,14.0,14.0,14.0,21.0,23.0,29.0,40.0,48.0,58.0,76.0,79.0,65.0,70.0,53.0,31.0
2,3.0,13.0,18.0,16.0,24.0,31.0,37.0,29.0,43.0,55.0,56.0,59.0,70.0,60.0,59.0,42.0,48.0,20.0
3,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,3.0
4,34.0,162.0,197.0,142.0,88.0,70.0,68.0,53.0,64.0,57.0,54.0,45.0,39.0,24.0,16.0,10.0,11.0,6.0
5,17.0,99.0,144.0,191.0,173.0,123.0,102.0,102.0,80.0,62.0,42.0,33.0,40.0,33.0,22.0,20.0,16.0,8.0
6,1.0,2.0,5.0,9.0,7.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
7,2.0,5.0,10.0,14.0,10.0,8.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
